City_pair,From_location,To_Location,Product_type,Adults_traveling,Seniors_traveling,Children_traveling,Youth_traveling,Infant traveling,Date_of_travel,Time_of_travel,Date_of_Return,Time_of_Return,Price_of_booking,Airline_code,Airline,Hotel
FRA-FRA,FRA,FRA,2,1,0,0,0,0,00:00.0,00:00.0,0,112.05,0,nan,nan,nan
FRA-FRA,FRA,FRA,6,0,1,0,0,1,00:00.0,00:00.0,0,107.26,339.96,nan,nan,Arcadia Hotel Limburg
FRA-BOS,FRA,BOS,1,0,1,0,0,0,00:00.0,00:00.0,1766.6,0,0,AC,Air Canada,nan
FRA-BOS,FRA,BOS,1,0,1,0,0,0,00:00.0,00:00.0,1239.2,0,0,FI,Icelandair,nan
FLL-MIA,FLL,MIA,7,2,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,345.2,0,162.95,Multiple Airlines,Multiple Airlines,Ramada Hialeah/Miami Airport
FLL-IAH,FLL,IAH,1,1,1,0,0,0,00:00.0,1753-01-01 00:00:00.000,902,0,0,AA,American Airlines,nan
FLL-IAH,FLL,IAH,1,1,1,0,0,0,00:00.0,1753-01-01 00:00:00.000,902,0,0,AA,American Airlines,nan
FLL-IAH,FLL,IAH,5,1,1,0,1,0,00:00.0,00:00.0,1781.4,0,0,UA,United Airlines,nan
FLL-FLL,FLL,FLL,4,1,1,0,0,0,00:00.0,00:00.0,0,0,275.01,nan,nan,Avalon Waterfront Inns
FLL-FLL,FLL,FLL,4,1,0,0,0,0,00:00.0,00:00.0,0,0,1980.06,nan,nan,"The Ritz-Carlton, Fort Lauderdale"
FLL-FLL,FLL,FLL,4,1,0,0,0,0,00:00.0,00:00.0,0,0,69.82,nan,nan,South Beach Hostel
FLL-FLL,FLL,FLL,4,1,0,0,0,0,00:00.0,00:00.0,0,0,69.81999969,nan,nan,South Beach Hostel
FLL-FLL,FLL,FLL,6,0,2,0,0,0,00:00.0,00:00.0,0,110.32,214.704,nan,nan,Sea Beach Plaza
FLL-FLL,FLL,FLL,4,0,2,0,0,0,00:00.0,00:00.0,0,0,233.76,nan,nan,Sheraton Fort Lauderdale Airport and Cruiseport Hotel
FLL-FLL,FLL,FLL,4,1,0,0,0,0,00:00.0,00:00.0,0,0,386.37,nan,nan,"Sea View Hotel, Bal Harbour, On The Ocean"
FLL-FLL,FLL,FLL,4,1,0,0,0,0,00:00.0,00:00.0,0,0,386.37,nan,nan,"Sea View Hotel, Bal Harbour, On The Ocean"
FLL-FLL,FLL,FLL,4,1,0,0,0,0,00:00.0,00:00.0,0,0,386.37,nan,nan,"Sea View Hotel, Bal Harbour, On The Ocean"
FLL-FLL,FLL,FLL,4,1,0,0,0,0,00:00.0,00:00.0,0,0,386.37,nan,nan,"Sea View Hotel, Bal Harbour, On The Ocean"
FLL-FLL,FLL,FLL,2,1,0,0,0,0,00:00.0,00:00.0,0,337.85,0,nan,nan,nan
FLL-FLL,FLL,FLL,2,1,2,0,1,0,00:00.0,00:00.0,0,262.7,0,nan,nan,nan
FLL-FLL,FLL,FLL,2,1,2,0,1,0,00:00.0,00:00.0,0,262.7,0,nan,nan,nan
FLL-FLL,FLL,FLL,2,1,0,0,0,0,00:00.0,00:00.0,0,262.7,0,nan,nan,nan
FLL-FLL,FLL,FLL,2,1,0,0,0,0,00:00.0,00:00.0,0,262.7,0,nan,nan,nan
FLL-FLL,FLL,FLL,2,1,0,0,0,0,00:00.0,00:00.0,0,262.7,0,nan,nan,nan
FLL-FLL,FLL,FLL,2,1,0,0,0,0,00:00.0,00:00.0,0,262.7,0,nan,nan,nan
FLL-FLL,FLL,FLL,2,1,0,0,0,0,00:00.0,00:00.0,0,262.7,0,nan,nan,nan
FLL-FLL,FLL,FLL,2,1,0,0,0,0,00:00.0,00:00.0,0,262.7,0,nan,nan,nan
FLL-FLL,FLL,FLL,2,1,0,0,0,0,00:00.0,00:00.0,0,262.7,0,nan,nan,nan
FLL-FLL,FLL,FLL,2,1,0,0,0,0,00:00.0,00:00.0,0,262.7,0,nan,nan,nan
FLL-FLL,FLL,FLL,2,1,0,0,0,0,00:00.0,00:00.0,0,262.7,0,nan,nan,nan
FLL-FLL,FLL,FLL,2,1,0,0,0,0,00:00.0,00:00.0,0,262.7,0,nan,nan,nan
FLL-FLL,FLL,FLL,2,1,0,0,0,0,00:00.0,00:00.0,0,262.7,0,nan,nan,nan
FLL-FLL,FLL,FLL,2,1,0,0,0,0,00:00.0,00:00.0,0,262.7,0,nan,nan,nan
FLL-FLL,FLL,FLL,2,1,0,0,0,0,00:00.0,00:00.0,0,262.7,0,nan,nan,nan
FLL-FLL,FLL,FLL,6,1,0,0,0,0,00:00.0,00:00.0,0,262.7,291.4,nan,nan,Intercontinental at Doral Miami
FLL-FLL,FLL,FLL,2,1,0,0,0,0,00:00.0,00:00.0,0,72.13,0,nan,nan,nan
FLL-FLL,FLL,FLL,2,1,0,0,0,0,00:00.0,00:00.0,0,229.77,0,nan,nan,nan
FLL-FLL,FLL,FLL,2,1,0,0,0,0,00:00.0,00:00.0,0,229.77,0,nan,nan,nan
FLL-FLL,FLL,FLL,2,1,0,1,1,0,00:00.0,00:00.0,0,229.77,0,nan,nan,nan
FLG-FLG,FLG,FLG,4,1,0,0,0,0,00:00.0,00:00.0,0,0,343.42,nan,nan,Courtyard Marriott Flagstaff
FCO-FCO,FCO,FCO,4,1,0,0,0,0,00:00.0,00:00.0,0,0,532.55,nan,nan,Hotel Borromeo
EWR-ZRH,EWR,ZRH,5,1,1,0,0,0,00:00.0,00:00.0,3876,0,166.14,SN,Brussels Airlines,Pension Gästehaus Feldbergblick
EWR-SFO,EWR,SFO,5,1,0,0,0,0,00:00.0,00:00.0,557.5,0,725.487,nan,nan,"Hotel Whitcomb, A Historic Hotel of America"
EWR-SFO,EWR,SFO,5,1,0,0,0,0,00:00.0,00:00.0,401,0,313.82,nan,nan,"Hotel Whitcomb, A Historic Hotel of America"
EWR-IAH,EWR,IAH,1,1,1,0,1,1,00:00.0,1753-01-01 00:00:00.000,381.3,0,0,UA,United Airlines,nan
EWR-IAH,EWR,IAH,1,1,1,0,1,1,00:00.0,1753-01-01 00:00:00.000,381.3,0,0,UA,United Airlines,nan
EWR-EWR,EWR,EWR,6,1,0,0,1,0,00:00.0,00:00.0,0,198.35,347.39,nan,nan,DoubleTree by Hilton Hotel Newark Airport
DXB-WAS,DXB,WAS,3,1,0,0,0,0,00:00.0,00:00.0,1599.7,0,0,EK,Emirates,nan
DXB-WAS,DXB,WAS,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,1247.3,0,0,UA,United Airlines,nan
DXB-LON,DXB,LON,5,1,0,0,0,0,00:00.0,00:00.0,769.3,0,141.32,SU,Aeroflot,Renaissance Heathrow Airport
DXB-LON,DXB,LON,5,1,0,0,0,0,00:00.0,00:00.0,769.3,0,166.96,SU,Aeroflot,Apple House Guesthouse Wembley
DXB-LON,DXB,LON,5,1,0,0,0,0,00:00.0,00:00.0,769.3,0,165.7,SU,Aeroflot,Apple House Guesthouse Wembley
DXB-LON,DXB,LON,5,1,0,0,0,0,00:00.0,00:00.0,769.3,0,165.7,SU,Aeroflot,Apple House Guesthouse Wembley
DXB-LON,DXB,LON,5,1,0,0,0,0,00:00.0,00:00.0,769.3,0,165.7,SU,Aeroflot,Apple House Guesthouse Wembley
DXB-LON,DXB,LON,7,1,0,0,0,0,00:00.0,00:00.0,710.6,0,544.7,BI,Royal Brunei Airlines,Crowne Plaza London- Gatwick Airport
DXB-LON,DXB,LON,3,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,765.8,0,0,BA,British Airways,nan
DXB-LON,DXB,LON,1,1,0,0,0,0,00:00.0,00:00.0,2029.3,0,0,GF,Gulf Air,nan
DXB-KWI,DXB,KWI,1,1,0,0,1,0,00:00.0,1753-01-01 00:00:00.000,126.7,0,0,KU,Kuwait Airways,nan
DXB-DXB,DXB,DXB,4,2,0,0,0,0,00:00.0,00:00.0,0,0,524.94,nan,nan,Rihab Rotana - Dubai
DXB-DXB,DXB,DXB,4,2,0,0,0,0,00:00.0,00:00.0,0,0,320.47,nan,nan,Suite Novotel Mall Of The Emirates
DXB-DXB,DXB,DXB,6,0,2,0,0,0,00:00.0,00:00.0,0,92.35,180.46,nan,nan,Dream Palace Hotel
DXB-DXB,DXB,DXB,6,0,2,0,0,0,00:00.0,00:00.0,0,92.35,180.46,nan,nan,Dream Palace Hotel
DXB-DXB,DXB,DXB,4,0,2,0,0,0,00:00.0,00:00.0,0,0,107.2,nan,nan,Hotel Royal Residence - Branch
DXB-DXB,DXB,DXB,2,2,0,0,0,0,00:00.0,00:00.0,0,72,0,nan,nan,nan
DXB-DXB,DXB,DXB,6,1,0,0,0,0,00:00.0,00:00.0,0,96,147.62,nan,nan,Dream Palace Hotel
DTW-TVC,DTW,TVC,2,1,0,0,0,0,00:00.0,00:00.0,0,174.98,0,nan,nan,nan
DTW-DTW,DTW,DTW,4,1,1,0,0,0,00:00.0,00:00.0,0,0,530.56,nan,nan,Red Roof Inn Detroit - Auburn Hills/Rochester Hills
DFW-VIE,DFW,VIE,5,1,0,0,0,0,00:00.0,00:00.0,2286.8,0,892.54,UA,United Airlines,Hotel Mercure Wien Westbahnhof
DFW-VIE,DFW,VIE,5,1,0,0,0,0,00:00.0,00:00.0,2286.8,0,1860.56,UA,United Airlines,Hotel Am Stephansplatz
DFW-TPA,DFW,TPA,5,1,0,0,0,0,00:00.0,00:00.0,164.2,0,327.04,NK,Spirit Airlines,InterContinental Tampa
DFW-TPA,DFW,TPA,5,1,0,0,0,0,00:00.0,00:00.0,164.2,0,327.04,NK,Spirit Airlines,InterContinental Tampa
DFW-TPA,DFW,TPA,5,1,0,0,0,0,00:00.0,00:00.0,164.2,0,327.04,NK,Spirit Airlines,InterContinental Tampa
DFW-TPA,DFW,TPA,5,1,0,0,0,0,00:00.0,00:00.0,164.2,0,327.04,NK,Spirit Airlines,InterContinental Tampa
DFW-TPA,DFW,TPA,5,1,0,0,0,0,00:00.0,00:00.0,164.2,0,327.04,NK,Spirit Airlines,InterContinental Tampa
DFW-TPA,DFW,TPA,5,1,0,0,0,0,00:00.0,00:00.0,164.2,0,327.04,NK,Spirit Airlines,InterContinental Tampa
DFW-SYD,DFW,SYD,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,1262.3,0,0,Multiple Airlines,Multiple Airlines,nan
DFW-SYD,DFW,SYD,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,1262.3,0,0,Multiple Airlines,Multiple Airlines,nan
DFW-SYD,DFW,SYD,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,1262.5,0,0,Multiple Airlines,Multiple Airlines,nan
DFW-SYD,DFW,SYD,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,1262.6,0,0,Multiple Airlines,Multiple Airlines,nan
DFW-SYD,DFW,SYD,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,1262.6,0,0,Multiple Airlines,Multiple Airlines,nan
DFW-SYD,DFW,SYD,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,1262.5,0,0,Multiple Airlines,Multiple Airlines,nan
DFW-SYD,DFW,SYD,5,1,0,0,0,0,00:00.0,00:00.0,1751.3,0,78.99,AC,Air Canada,World Square Hostel
DFW-SXM,DFW,SXM,5,1,0,0,0,0,00:00.0,00:00.0,1065.91,0,1554.57,Multiple Airlines,Multiple Airlines,Esmeralda Resort
DFW-SFO,DFW,SFO,7,1,0,0,0,0,00:00.0,00:00.0,998,197.13,402.99,AA,American Airlines,Best Western Plus Grosvenor Airport Hotel
DFW-SFO,DFW,SFO,7,1,0,0,0,0,00:00.0,00:00.0,998,197.13,402.99,AA,American Airlines,Best Western Plus Grosvenor Airport Hotel
DFW-SFO,DFW,SFO,7,1,0,0,0,0,00:00.0,00:00.0,998,197.13,402.99,AA,American Airlines,Best Western Plus Grosvenor Airport Hotel
DFW-SFO,DFW,SFO,7,1,0,0,0,0,00:00.0,00:00.0,379,395.39,472.6,DL,Delta Airlines,Hotel Diva
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,399,0,292,DL,Delta Airlines,Travelodge Palo Alto Silicon Valley
DFW-SFO,DFW,SFO,1,1,0,0,0,0,00:00.0,00:00.0,456,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,1,1,0,0,0,0,00:00.0,00:00.0,456,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,1,1,0,0,0,0,00:00.0,00:00.0,456,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,1,1,0,0,0,0,00:00.0,00:00.0,456,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,1,1,0,0,0,0,00:00.0,00:00.0,456,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,1,1,0,0,0,0,00:00.0,00:00.0,456,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,1,1,0,0,0,0,00:00.0,00:00.0,456,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,1,1,0,0,0,0,00:00.0,00:00.0,456,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,1,1,0,0,0,0,00:00.0,00:00.0,456,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,7,1,0,0,0,0,00:00.0,00:00.0,441,563.77,1389.78,DL,Delta Airlines,"Hotel Whitcomb, A Historic Hotel of America"
DFW-SFO,DFW,SFO,7,1,0,0,0,0,00:00.0,00:00.0,343,414.38,1830.26,DL,Delta Airlines,Hyatt Regency San Francisco Airport
DFW-SFO,DFW,SFO,7,1,0,0,0,0,00:00.0,00:00.0,343,414.38,2086.8,DL,Delta Airlines,Embassy Suites San Francisco Airport - South San Francisco
DFW-SFO,DFW,SFO,7,1,1,0,0,0,00:00.0,00:00.0,770,414.38,2086.8,DL,Delta Airlines,Embassy Suites San Francisco Airport - South San Francisco
DFW-SFO,DFW,SFO,7,1,0,0,0,0,00:00.0,00:00.0,343,414.38,2086.8,DL,Delta Airlines,Embassy Suites San Francisco Airport - South San Francisco
DFW-SFO,DFW,SFO,5,2,0,0,0,0,00:00.0,00:00.0,646.4,0,1254.9,F9,Frontier Airlines,"Sir Francis Drake, a Kimpton Hotel"
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,998,0,621.47,VX,Virgin America,Best Western Plus Grosvenor Airport Hotel
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,998,0,851.53,VX,Virgin America,Holiday Inn Civic Center San Francisco
DFW-SFO,DFW,SFO,7,1,0,0,0,0,00:00.0,00:00.0,1014,467.66,415.398,UA,United Airlines,Best Western Plus Grosvenor Airport Hotel
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,406,0,104.61,nan,nan,"Hotel Whitcomb, A Historic Hotel of America"
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,406,0,104.61,nan,nan,"Hotel Whitcomb, A Historic Hotel of America"
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,406,0,104.61,nan,nan,"Hotel Whitcomb, A Historic Hotel of America"
DFW-SFO,DFW,SFO,7,1,0,0,0,0,00:00.0,00:00.0,302,116.29,573.84,DL,Delta Airlines,Crowne Plaza San Francisco International Airport
DFW-SFO,DFW,SFO,7,1,0,0,0,0,00:00.0,00:00.0,302,116.29,573.84,DL,Delta Airlines,Crowne Plaza San Francisco International Airport
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,282,0,732.26,nan,nan,"Hotel Whitcomb, A Historic Hotel of America"
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,349,0,631.12,DL,Delta Airlines,Fairfield Inn & Suites by Marriott San Francisco Airport
DFW-SFO,DFW,SFO,7,1,0,0,0,0,00:00.0,00:00.0,282,294.7,280.58,DL,Delta Airlines,BW PLUS COYOTE POINT INN
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,364,0,312.73,nan,nan,Best Western Plus Grosvenor Airport Hotel
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,998,0,531.27,AA,American Airlines,"Hotel Fusion, a C-Two Hotel"
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,998,0,653.12,AA,American Airlines,Holiday Inn Civic Center San Francisco
DFW-SFO,DFW,SFO,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,211,0,0,DL,Delta Airlines,nan
DFW-SFO,DFW,SFO,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,382,0,0,VX,Virgin America,nan
DFW-SFO,DFW,SFO,7,1,0,0,0,0,00:00.0,00:00.0,1014,318.97,457.08,UA,United Airlines,Best Western Plus Grosvenor Airport Hotel
DFW-SFO,DFW,SFO,5,2,0,0,0,0,00:00.0,00:00.0,2008,0,0,nan,nan,nan
DFW-SFO,DFW,SFO,7,1,0,0,0,0,00:00.0,00:00.0,1014,319.02,418.43,UA,United Airlines,"Hotel Whitcomb, A Historic Hotel of America"
DFW-SFO,DFW,SFO,7,1,0,0,0,0,00:00.0,00:00.0,1014,318.97,400.14,UA,United Airlines,The Washington Inn Hotel
DFW-SFO,DFW,SFO,7,1,0,0,0,0,00:00.0,00:00.0,1014,319.02,418.43,UA,United Airlines,"Hotel Whitcomb, A Historic Hotel of America"
DFW-SFO,DFW,SFO,7,1,0,0,0,0,00:00.0,00:00.0,1014,319.02,418.43,UA,United Airlines,"Hotel Whitcomb, A Historic Hotel of America"
DFW-SFO,DFW,SFO,7,1,0,0,0,0,00:00.0,00:00.0,1014,318.97,418.43,UA,United Airlines,"Hotel Whitcomb, A Historic Hotel of America"
DFW-SFO,DFW,SFO,7,1,0,0,0,0,00:00.0,00:00.0,1014,319.02,418.43,UA,United Airlines,"Hotel Whitcomb, A Historic Hotel of America"
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,529,0,693.36,US,US Airways,King George Hotel - Union Square
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,529,0,832.55,US,US Airways,Holiday Inn Civic Center San Francisco
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,529,0,832.55,US,US Airways,Holiday Inn Civic Center San Francisco
DFW-SFO,DFW,SFO,7,1,0,0,0,0,00:00.0,00:00.0,1014,318.97,418.43,UA,United Airlines,"Hotel Whitcomb, A Historic Hotel of America"
DFW-SFO,DFW,SFO,5,2,0,0,0,0,00:00.0,00:00.0,698,0,631.12,DL,Delta Airlines,Fairfield Inn & Suites by Marriott San Francisco Airport
DFW-SFO,DFW,SFO,5,1,0,2,0,0,00:00.0,00:00.0,846,0,381.52,nan,nan,"Hotel Whitcomb, A Historic Hotel of America"
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,282,0,311.98,nan,nan,"Hotel Whitcomb, A Historic Hotel of America"
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,564,0,1997.62,Multiple Airlines,Multiple Airlines,JW Marriott San Francisco Union Square
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,0,0,312.73,nan,nan,Best Western Plus Grosvenor Airport Hotel
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,0,0,441.36,nan,nan,Holiday Inn & Suites San Mateo
DFW-SFO,DFW,SFO,5,1,0,0,2,0,00:00.0,00:00.0,0,0,942.87,nan,nan,Hyatt Regency San Francisco Airport
DFW-SFO,DFW,SFO,7,1,0,0,2,0,00:00.0,00:00.0,0,232.92,402.99,nan,nan,Best Western Plus Grosvenor Airport Hotel
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,998,0,631.12,VX,Virgin America,Fairfield Inn & Suites by Marriott San Francisco Airport
DFW-SFO,DFW,SFO,1,1,0,0,0,0,00:00.0,00:00.0,401.2,0,0,DL,Delta Airlines,nan
DFW-SFO,DFW,SFO,1,1,0,0,0,0,00:00.0,00:00.0,401.2,0,0,DL,Delta Airlines,nan
DFW-SFO,DFW,SFO,1,1,0,0,0,0,00:00.0,00:00.0,401.2,0,0,DL,Delta Airlines,nan
DFW-SFO,DFW,SFO,1,1,0,0,0,0,00:00.0,00:00.0,401.2,0,0,DL,Delta Airlines,nan
DFW-SFO,DFW,SFO,1,1,0,0,0,0,00:00.0,00:00.0,390,0,0,DL,Delta Airlines,nan
DFW-SFO,DFW,SFO,1,1,0,0,0,0,00:00.0,00:00.0,282,0,0,DL,Delta Airlines,nan
DFW-SFO,DFW,SFO,7,1,1,0,0,0,00:00.0,00:00.0,584.4,106.76,464.12,F9,Frontier Airlines,Aloft Silicon Valley
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,446.2,0,161.4114,US,US Airways,Heritage Inn Express Rocklin
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,446.2,0,161.4114,US,US Airways,Heritage Inn Express Rocklin
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,446.2,0,185.58,US,US Airways,Budget Inn of Hayward
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,446.2,0,185.58,US,US Airways,Budget Inn of Hayward
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,446.2,0,185.58,US,US Airways,Budget Inn of Hayward
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,446.2,0,185.58,US,US Airways,Budget Inn of Hayward
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,446.2,0,185.58,US,US Airways,Budget Inn of Hayward
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,446.2,0,185.58,US,US Airways,Budget Inn of Hayward
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,446.2,0,185.58,US,US Airways,Budget Inn of Hayward
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,446.2,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,446.2,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,446.2,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,446.2,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,446.2,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,446.2,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,446.2,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,446.2,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,446.2,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,446.2,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,446.2,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,446.2,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,446.2,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,446.2,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,446.2,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,446.2,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,446.2,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,446.2,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,446.2,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,446.2,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,446.2,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,446.2,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,446.2,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,446.2,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,446.2,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,446.2,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,446.2,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,272.6,0,0,F9,Frontier Airlines,nan
DFW-SFO,DFW,SFO,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,272.6,0,0,F9,Frontier Airlines,nan
DFW-SFO,DFW,SFO,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,272.6,0,0,F9,Frontier Airlines,nan
DFW-SFO,DFW,SFO,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,272.6,0,0,F9,Frontier Airlines,nan
DFW-SFO,DFW,SFO,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,272.6,0,0,F9,Frontier Airlines,nan
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,389.2,0,345.846,UA,United Airlines,"Hotel Fusion, a C-Two Hotel"
DFW-SFO,DFW,SFO,5,1,0,0,0,0,00:00.0,00:00.0,389.2,0,444.27,UA,United Airlines,Embassy Suites Hotel® Napa Valley-Wine Country
DFW-SFO,DFW,SFO,5,2,0,0,0,0,00:00.0,00:00.0,684.4,0,739.7754,UA,United Airlines,Best Western Plus Garden Court Inn
DFW-SFO,DFW,SFO,5,2,0,0,0,0,00:00.0,00:00.0,684.4,0,739.7754,UA,United Airlines,Best Western Plus Garden Court Inn
DFW-SFO,DFW,SFO,5,2,0,0,0,0,00:00.0,00:00.0,636.4,0,0,UA,United Airlines,nan
DFW-SFO,DFW,SFO,5,2,0,0,0,0,00:00.0,00:00.0,588.4,0,317.0466,UA,United Airlines,Best Western Plus Garden Court Inn
DFW-SFO,DFW,SFO,1,1,0,0,0,0,00:00.0,00:00.0,446.2,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,1,1,0,0,0,0,00:00.0,00:00.0,446.2,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,1,1,0,0,0,0,00:00.0,00:00.0,446.2,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,1,1,0,0,0,0,00:00.0,00:00.0,446.2,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,1,1,0,0,0,0,00:00.0,00:00.0,446.2,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,1,1,0,0,0,0,00:00.0,00:00.0,446.2,0,0,US,US Airways,nan
DFW-SFO,DFW,SFO,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,128.6,0,0,F9,Frontier Airlines,nan
DFW-SFO,DFW,SFO,1,1,0,0,0,0,00:00.0,1753-01-01 00:00:00.000,128.6,0,0,F9,Frontier Airlines,nan
